id,gen,smile,source,score,weight
ABJT,0,Cc1cccc(C=Cc2ccc(C(=N)N3CCCC3)cc2)c1,generated,-7.0,290.40999999999997
AAIP,2,O=C(C=Cc1ccc(O)c(O)c1)NCc1ccc(O)c(O)c1,generated,-7.0,301.298
AAOW,0,O=C(Nc1ccc(O)c(-c2ccccc2)c1)c1ccc(Br)o1,generated,-6.9,358.19100000000003
ABEN,0,Cc1cc(C)cc(NC(=O)NC(C)c2cc(C)on2)c1,generated,-6.9,273.336
ABCZ,0,COc1ccc2c(c1)C1(CCN(C(=O)COc3ccc(C(C)C)cc3)CC1)OCC2,generated,-6.9,409.52600000000024
AAEC,0,Cc1ccc(C(O)c2ccc3oc(=O)ccc3c2)cc1,generated,-6.9,266.296
AAAG,0,Cc1ccc(C(=O)Nc2ccc(C(=O)N3CCOCC3)cc2)cc1,training,-6.9,324.38000000000005
AAIK,0,C=CCN(Cc1ccccc1)C(=O)Nc1ccc(C)c(C)n1,generated,-6.9,295.386
AAIW,0,CC(NC(=O)C1(C)OCCO1)c1ccc(-c2ccccc2)cc1,generated,-6.9,311.381
AACY,0,O=C(O)Cc1ccc(-c2noc(-c3ccc(O)cc3)n2)cc1,generated,-6.9,296.282
AAGJ,0,CCCCC(C)(O)c1cc(O)c(O)c(-c2ccc(O)cc2)c1,generated,-6.9,302.37
AACQ,0,N#CC(=Cc1ccc(OC(F)(F)F)cc1)C1CCCCC1,generated,-6.9,295.30400000000003
AAWQ,0,Cc1ccccc1NC(=O)Cc1cc2ccc(OCC(=O)NCCCN3CCCCC3)nc2[nH]1,generated,-6.9,463.58200000000033
AAJF,2,NC(=O)C(Cc1ccccc1)CP(=O)(O)CC(CO)c1ccccc1,generated,-6.9,361.37800000000004
AAUZ,0,Cc1ccc(C(=O)NCCc2nc3ccccc3[nH]2)c(=O)[nH]1,training,-6.9,296.33000000000004
ABKC,0,CC(C)(C)OC(=O)N1CC(Oc2ccc(Cl)cc2)CC1C(=O)NO,generated,-6.9,356.8060000000001
AAPQ,0,Clc1ccc(CC2CC2)cc1CNC(c1ccccc1)c1ccccc1,generated,-6.9,361.91600000000005
ABMP,0,O=C(Cc1ccc[nH]1)N1CCC(C(=O)N2CCCC(O)(C(F)(F)F)C2)CC1,generated,-6.9,387.40200000000004
ABRX,0,CC(C)(C)CC(NS(=O)(=O)Cc1ccc(F)cc1)C(=O)O,generated,-6.9,317.382
ABMN,0,Cc1nc(C(N)=O)cc(N)c1C#CCN1CCN(c2ccc(F)cc2)CC1,generated,-6.9,367.42800000000005
ABIC,0,CC1(C)C=Cc2c(O)cc(O)c(C=Cc3cccc(O)c3)c2O1,generated,-6.9,310.34900000000005
AAWS,0,O=C(NCc1cccc(C(F)(F)F)c1)N1CCN(c2ccccc2)CC1,generated,-6.9,363.38300000000004
ABMI,0,COC(=O)NC(c1nc2ccccc2[nH]1)c1ccc(C)o1,generated,-6.9,285.30300000000005
AAHY,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(N)cc1,generated,-6.9,339.4390000000001
ABMK,0,CN(C)CCNc1ccc(C(=O)C=Cc2ccc(O)cc2)c2ccccc12,generated,-6.9,360.45700000000005
ABDP,0,C=CC1CN2CCC1C(c1cccc(C(F)(F)F)c1)C2,generated,-6.9,281.32099999999997
ABPH,0,O=C(O)CCNC(=O)c1nc(-c2ccc(-c3ccccc3)c(F)c2)ccc1F,generated,-6.9,382.36600000000004
AAKL,1,NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(Cl)cc1,generated,-6.9,302.761
AAKP,1,CC(C)(C)OC(=O)NC(CC1COC1)C(O)CN1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC1CCCC1,generated,-6.9,572.747
AALH,1,O=C(Nc1cccc(N2CCCC2)c1)Nc1cccc(C(F)(F)F)c1,generated,-6.9,349.356
AALP,1,CN(C)c1ccc(C(c2nnnn2C(C)(C)C)N2CCC(F)C2)cc1,generated,-6.9,346.45400000000006
AAJB,1,CC(=O)NC(CO)c1ccc(OCC(=O)NCCC(=O)O)cc1,generated,-6.9,324.33299999999997
AAMZ,1,COc1cccc(OCC(=O)NC(C)c2ccc(C)cc2)c1,generated,-6.9,299.37
AAIX,1,CNC(=O)c1ccc(NC(=O)COc2ccc(C)cc2)cc1,training,-6.9,298.342
AANN,0,NCCC1CCN(c2cc3cc(Oc4ccc(F)cc4)ccc3o2)CC1,generated,-6.9,354.4250000000001
AAHN,1,CC(C)(C)c1ccccc1N1CCN(CC(O)CNCCCN2CCCC2)CC1,generated,-6.9,402.6270000000003
AAKD,0,CCOC(=O)NC(C)c1ccc(OC2CCC3(CC2)OOC(C)(C)O3)cc1,generated,-6.9,379.45300000000015
ABPC,0,CCCCC1(CC)Cc2cccc(OCc3cccc(Cl)c3)c2O1,generated,-6.9,344.8820000000001
AAYZ,0,CC(=O)c1cc2c(=O)n(Cc3ccccc3C)cnc2s1,generated,-6.9,298.367
ABAH,0,COc1ccccc1OCC(=O)Nc1ccc(-c2n[nH]c3c2CCCC3)cc1,generated,-6.9,377.4440000000002
AAZH,0,CC(=O)NCCCC(=O)N1CCC(c2nc3ccccc3[nH]2)CC1,generated,-6.9,328.4160000000001
ABNU,0,Fc1ccc2c(c1)C(c1cccs1)CC(c1ccc(Cl)cc1)=N2,generated,-6.9,341.838
ABGF,0,c1ccc(CN2CCC(N3Cc4cncn4CCc4ccccc43)CC2)cc1,generated,-6.9,372.5160000000001
AAZQ,0,Cc1ccc(C(=O)COC(=O)c2ccc(C(N)=O)cc2)s1,generated,-6.9,303.339
ABFW,0,CC1(C)CCC(CN2CCN(c3ncccn3)CC2)CC1O,generated,-6.9,304.4380000000001
AAUA,0,N#Cc1ccc(CN2CCN(c3nccc(C(F)(F)F)n3)CC2)cc1,training,-6.9,347.3440000000001
AACE,1,Cc1c(O)cccc1C(=O)NCC(O)c1ccc(OCc2ccccc2)cc1,generated,-6.9,377.4400000000001
ABIZ,0,CC(C)C(=O)Nc1ccc(-c2ccc3c(c2)CC(=O)N3)cn1,generated,-6.9,295.3419999999999
AASV,0,Cc1cccc(C)c1NC(=O)C(C)Nc1ccc(F)cc1Cl,generated,-6.9,320.7950000000001
AAFH,1,CN(C)C(=O)C(Cc1ccccc1)NC(=O)c1ccc2ccccc2n1,generated,-6.9,347.41800000000006
ABLO,0,CCC(C)NC(=O)c1csc(NC(=O)c2cccc(C)n2)n1,generated,-6.9,318.40200000000004
AAHL,1,CC1CN(C(=O)OC(C)(C)C)CC(=O)N(Cc2cccc(O)c2)C1=O,generated,-6.9,348.399
AAVE,0,CCN(CC)CCCNc1cc(-c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c2)ncn1,generated,-6.9,507.58200000000016
AAMU,0,CC(=NNC(=O)Nc1ccc(Cl)cc1)c1ccc([N+](=O)[O-])cc1,generated,-6.9,332.74700000000007
ABKM,0,COc1ccc(C2Nc3ccccc3N(C)Cc3ccccc32)cc1,generated,-6.9,330.43100000000004
AAUX,0,CCC(=O)N1CCC(NC(=O)C2c3ccccc3Oc3ccccc32)CC1,generated,-6.9,364.44500000000016
ABCQ,0,CC(C)(C)C(=O)Nc1ccc(-c2nc3c(c(=O)[nH]2)CCC3)cc1,generated,-6.9,311.3850000000001
AAWX,0,CC(C)=CCCC(C)=CCc1cc(O)c(C)c(OCCOC(=O)Nc2ccc([N+](=O)[O-])cc2)c1,generated,-6.8,468.55000000000024
ABMB,0,COc1ccc(CNC(=O)CC2C=CC(C)(C)C2)cc1OC,generated,-6.8,303.40200000000004
ABFV,0,COc1ccccc1-c1ccc2c(NCC=C(C)C)cc(C(=O)O)cc2c1,generated,-6.8,361.4410000000001
AALI,0,COc1cccc(CNc2ncnc3c2[nH]c2ccccc23)c1,generated,-6.8,304.35300000000007
ABFY,0,Cc1cccc(NC(=O)Cc2c(C)cc(C)[nH]c2=O)c1,generated,-6.8,270.332
ABOX,0,O=C(NCCc1ccccc1)c1ccccc1-n1cccc1,generated,-6.8,290.36600000000004
AALU,0,CN(Cc1nc2ccccc2[nH]1)C(=O)NCc1ccnnc1,generated,-6.8,296.334
ABKZ,0,Cc1ccc(NC(=O)CNc2ccccc2N2CCSC2)cc1,generated,-6.8,327.45300000000003
AAGW,1,CCS(=O)(=O)NC(=O)c1ccc(NC(=O)COc2ccc(C)c(F)c2)cc1,generated,-6.8,394.4240000000001
ABOQ,0,N#CC(C(=O)c1cccc2cn[nH]c12)c1ccccn1,generated,-6.8,262.272
AAAF,0,COC(=O)c1ccc2c(c1)N(C(=O)c1ccc(C)cc1)CC(C)(C)O2,generated,-6.8,339.39100000000013
AAMS,0,N#Cc1ccc(C(=O)Nc2sc(C(F)(F)F)cc2Cl)cc1,generated,-6.8,330.71799999999996
ABQF,0,Cc1ccc(S(=O)(=O)c2cc(NC(=O)CCC(=O)c3ccccc3)ccc2C)cc1,generated,-6.8,421.5180000000001
ABDM,0,CC(C)(C)N(Cc1cccnc1)C(=O)C1CCOCC1,generated,-6.8,276.38000000000005
AAYH,0,COc1ccc(C(=O)Nc2ccc(-c3ccccc3)nc2)cc1,generated,-6.8,304.34900000000005
ABHV,0,CC(=O)Nc1nc(Nc2nc(-c3cccc(Cl)c3)cs2)sc1C,generated,-6.8,364.88300000000004
AAIB,0,CC(C)(C)c1ccc(Oc2ccc(C(=N)N)cc2)c(NCCCn2ccnc2)c1,generated,-6.8,391.5190000000001
AAIE,1,CC(C)(C)C(Cc1ccccc1)NC(=O)C1CCCCC1,generated,-6.8,287.4470000000001
AAHU,2,CCC(=O)NCCNC(=O)c1ccc(-c2ccccc2)cc1,generated,-6.8,296.37
AATK,0,CC(C(=O)N1CCc2sccc2C1)N1CCCCC1C(N)=O,generated,-6.8,321.4460000000001
AAMJ,0,CN(C)C(=O)c1cccc(CNc2nccc(-c3cn[nH]c3)n2)c1,generated,-6.8,322.37199999999996
AAUQ,0,COC1CC(CC(=O)O)CC(c2ccc(Cl)c(Cl)c2)O1,generated,-6.8,319.184
AAGT,0,CCOC(COc1nc(C)cc(C)n1)c1ccc(-c2ccccc2)cc1,generated,-6.8,348.4460000000001
ABGC,0,CC(C)(C)C1(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCNC1,generated,-6.8,354.3380000000001
AADW,0,Cc1ccc(C(=O)OC(C)C(=O)Nc2cn[nH]c2)cn1,generated,-6.8,274.28000000000003
AACN,0,Oc1ccccc1Cc1nc(-c2ccncc2)n[nH]1,generated,-6.8,252.27700000000002
AAME,0,Cc1ccccc1Oc1ccc(C(=O)NCc2nccn2C)cc1,generated,-6.8,321.38000000000005
AAVY,0,CCOP(=O)(OCC)C(Nc1ccccc1)c1ccc(N(Cc2ccccc2)Cc2ccco2)cc1,generated,-6.8,504.5670000000003
ABJG,0,O=C(Cn1ccccc1=O)Nc1ccc(-c2cn3ccsc3n2)cc1,generated,-6.8,350.403
ABOT,0,COc1ccc(OC)c(C2CC2c2ccc(-n3cnc(N)n3)cc2)c1,generated,-6.8,336.39500000000004
ABHC,0,CC(=O)c1cccc(NC(=O)Cn2nnc(-c3cccs3)n2)c1,generated,-6.8,327.36899999999997
ABHU,0,CC1CCCN(C(=O)C(C)OC(=O)c2cn(C)nc2C(C)(C)C)C1,generated,-6.8,335.44800000000015
AAMF,0,CC(=O)Nc1ccc(NC(=O)CC2COc3cc(Cl)ccc3S2)cc1,generated,-6.8,376.865
AAFM,1,CC(=O)NC(C)C1COC2CCCCC2CN1CC(O)CC(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,-6.8,573.7310000000001
AAEP,0,O=c1[nH]c2ccc(-c3cccc(C(F)(F)F)c3)cc2o1,generated,-6.8,279.217
ABAP,0,O=C(CCC(=O)N1CCCCC1)Nc1ccc(-c2ccccc2)cc1,generated,-6.8,336.435
AAAV,2,CC(C)(C)NC(=O)C1CCCN1C(=O)c1ccc(-c2ccccc2)cc1,generated,-6.8,350.462
AAAZ,0,O=S(=O)(c1cccc(F)c1)N1CCc2ccccc2C1,training,-6.8,291.34700000000004
AAJO,1,O=C(Nc1ccccc1)Nc1cccc(Oc2ccccc2)c1,generated,-6.8,304.349
AAQT,0,CC(C)(C)c1cc(CCC(=O)NO)cc(C(=O)O)c1,generated,-6.8,265.30899999999997
ABPV,0,COc1ccc(C(=O)NC(c2ccccc2)c2ccccn2)cc1,training,-6.8,318.37600000000003
ABAQ,0,CC(C)(C)C1c2ccc(-c3ccccc3)cc2NC(C)(C)C1O,generated,-6.8,309.45300000000003
AAIU,0,COc1ccc(NC(=O)NCCc2nnc3ccccn23)cc1,generated,-6.8,311.34499999999997
AAFS,0,Nc1cc(SCc2ccc(C(F)(F)F)cc2)nc(N2CCOCC2)n1,generated,-6.8,370.4000000000002
AAPE,0,CC(C)C(=O)Nc1ccc(N2CCN(c3ccc(F)cc3)CC2)nn1,generated,-6.8,343.40600000000006
AAQH,0,Cc1cc(C)n2nc(C(=O)Oc3ccc(Cl)cc3)nc2n1,generated,-6.8,302.72100000000006
AAAT,0,CCOc1ccc(C(=O)N2CCC(c3cccc(C(C)=O)c3)CC2)cn1,generated,-6.8,352.4340000000001
AAJK,0,CCc1ccccc1N(CC(=O)NC(C)(C)C)S(C)(=O)=O,training,-6.8,312.435
AAJH,1,CN(C)C(=O)C(Cc1ccccc1)NC(=O)c1ccc(Cl)cc1,training,-6.8,330.81500000000005
AAJT,1,O=C(Cc1ccccc1)NCc1ccc(OCc2ccccc2)cc1,generated,-6.8,331.41499999999996
AAZZ,0,CC1CN(C(=O)C(C)c2ccc(-n3cccn3)cc2)CC(C)O1,generated,-6.8,313.4010000000001
AAXJ,0,CC1CCCC(NC(=O)CN(C)c2ccccc2F)C1CC1CC1,generated,-6.8,332.46300000000014
AABA,0,O=c1nc(N2CCOCC2)oc2cc3c(cc12)OCCO3,generated,-6.8,290.2750000000001
AAWL,0,COc1cccc(CN2CCOC(CCC(=O)Nc3ccc(C)cc3)C2)c1,generated,-6.8,368.4770000000001
AAEA,1,CC(C)(C)C(NC(=O)c1ccc(-c2ccccc2)cc1)C(O)CNC(=O)c1ccccc1,generated,-6.8,430.5480000000002
AAOS,1,Cc1ccc(CCc2cccc(Nc3cc(NCc4ccccc4)nc(N(C)C)n3)c2)cc1,generated,-6.8,437.5910000000001
AAKQ,1,CC1(C)CC=C(COc2cccc(C(=N)N)c2)CC1,generated,-6.8,258.365
ABBO,0,O=C(Cc1ccc(Cl)cc1)Nc1ccc(N2CCOCC2)nc1,generated,-6.8,331.80300000000017
AAFL,1,CC(C)CN(CC(O)COCc1ccccc1)S(=O)(=O)c1ccc(N)cc1,generated,-6.8,392.52100000000013
AAKE,1,O=C(C=Cc1ccccc1)N(c1ccccc1)c1ccccc1,generated,-6.8,299.37300000000005
AAKI,1,O=C(COC(=O)c1ccc2ccccc2n1)NCc1ccccc1,training,-6.8,320.348
AAGM,0,Cc1cc(C(=O)Nc2ccc(N(C)c3ccccc3)cc2)on1,generated,-6.8,307.35300000000007
AANV,0,CCc1cccc(-c2ccc(S(=O)(=O)NC(C)(C)C)o2)c1,generated,-6.8,307.415
AAIH,0,Cc1cc(C)c(C(=O)NC(C)(C)COc2ccccc2C)nn1,generated,-6.8,313.401
AAKQ,0,CC(N)(CO)c1ccc(NC(=S)Nc2ccc(Oc3ccc(Cl)c(Cl)c3)cc2)cc1,generated,-6.8,462.40200000000016
AABS,1,COC(=O)NC(Cc1ccccc1)C(O)CN1CCC(Nc2ccccc2)CC1,generated,-6.8,397.5190000000002
AAFG,1,CC(=O)NC(CC(N)=O)c1ccc(-c2ccccn2)cc1,generated,-6.7,283.331
AANE,0,O=C(CC1CCCC1)Nc1cnc2c(c1)nnn2Cc1ccccc1,generated,-6.7,335.4110000000001
AAUT,0,O=C1COCCN1Cc1ccccc1-c1ccc2c(c1)OCCCO2,generated,-6.7,339.3910000000002
ABNO,0,CC1CCCN(c2cc3n(n2)CCCN3c2ncccn2)C1,generated,-6.7,298.394
AAPN,0,O=C(CNC(=O)NCCC(=O)N(Cc1ccccc1)CC(F)(F)F)NCc1ccco1,generated,-6.7,440.42200000000014
AAPO,0,CS(=O)(=O)NCc1ccc(-c2ccc(COc3ccccc3)cc2)cc1,generated,-6.7,367.47
AAES,0,O=C(CSc1nc2ccccc2c(=O)[nH]1)NCc1ccco1,training,-6.7,315.35400000000004
AAKD,1,CC(C)(C)c1ccc(NC(=O)COc2ccc3c(c2)OCO3)cc1,generated,-6.7,327.38000000000005
ABPF,0,COc1ccc(OC)c(NC(=O)Cn2cnc(C(N)=O)c2N)c1,generated,-6.7,319.3210000000001
AAIZ,0,COc1ccc(-n2cc(CN(C)C3CCCCC3)nc2C)cc1,generated,-6.7,313.445
AAPJ,0,CC(C)N1CCCC(N(C)C(=O)c2cnc(C(C)(C)C)nc2)C1,generated,-6.7,318.4650000000001
AAIC,0,O=C(c1ccccc1)c1cccc2[nH]nc(CC3CCCC3)c12,generated,-6.7,304.39300000000014
ABJY,0,CCOc1ccc(C2=NOC(C(=O)NCc3ccc(F)cc3)C2)cc1,generated,-6.7,342.37000000000006
AAGL,2,CC(C)(C)NC(=O)C(CC(=O)O)NC(=O)c1ccc(N)cc1,generated,-6.7,307.35
AAGY,1,O=C(Nc1ccc([N+](=O)[O-])cc1)C(c1ccccc1)c1ccccc1,training,-6.7,332.35900000000004
ABLK,0,COC(=O)c1cccc(CNc2nc(C)cc(C)n2)c1,generated,-6.7,271.32
ABNG,0,CC(C)(C)c1ccc(CN(CCCC(Cc2ccccc2)n2ccnc2)NC2CCCC2)cc1,generated,-6.7,458.69400000000013
AADB,1,Cc1cccc(NS(=O)(=O)c2ccc(NC(=O)C(C)(C)C)cc2)c1,generated,-6.7,346.4520000000001
ABNY,0,CC(=O)Nc1ccc(F)c(C(=O)OCc2ccccc2)c1,training,-6.7,287.28999999999996
AAIH,2,CCC(=O)NCCNC(=O)NC(Cc1ccccc1)C(=O)O,generated,-6.7,307.3500000000001
AACJ,1,CNC(=O)Nc1ccc(NC(=O)COc2ccc(C)cc2)cc1,generated,-6.7,313.35699999999997
AADA,1,CC(C)CC(C)C(O)CNC(=O)CC(C)(C)COCC(O)CC(C)(C)C,generated,-6.7,373.57800000000015
AABW,1,CC(C)(C)NC(=O)C(NC(=O)c1ccccc1)c1ccccc1,generated,-6.7,310.397
AABG,1,CC1CCCCCC2(CCCN(Cc3ccccc3)CC2)CC1,generated,-6.7,313.52900000000017
AABE,1,Cc1ccc(NC(=O)COC(=O)c2ccc(C)cc2)cc1,generated,-6.7,283.327
AAEI,1,CC1CCC(N(C)C(=O)COc2ccc(-c3ccccc3)cc2)C(N)=N1,generated,-6.7,351.45000000000005
AAAC,0,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(C)c(C)c2)cc1,training,-6.7,318.398
ABDL,0,Cc1cc(COc2cc(NC(=O)c3ccccc3F)ccn2)no1,generated,-6.7,327.31500000000005
ABKU,0,CC(C)n1nc(C(=O)NCc2ccccc2)c(-c2ccccc2)n1,generated,-6.7,320.396
ABOY,0,O=C(Nc1ccc2ccc(=O)oc2c1)C(=O)NC1CCCC1,generated,-6.7,300.31400000000014
ABFH,0,O=C(O)CC(c1ccc(O)cc1)c1ccc(-n2ccnc2)cc1,generated,-6.7,308.33700000000005
ABEX,0,Cc1nc(-c2ccc(Cl)cc2)cc(-c2cccc(F)c2)n1,generated,-6.7,298.748
AAAA,0,COc1cccc(NC(=O)Cc2ccc(NC(=O)N3CCCC3)cc2)c1,generated,-6.7,353.42200000000014
AALQ,1,N#Cc1cccc(C(=O)Nc2ccccc2)c1,generated,-6.7,222.247
ABOW,0,COC1CCC(C(=O)Nc2ncc(-c3ccc(N(C)C)cc3)s2)CC1,generated,-6.7,359.4950000000001
AAHZ,1,CC1=C(C(=O)OC(C)(C)C)C(c2cccc(C(F)(F)F)c2)N(CC(O)COCC(N)=O)C1c1ccc(CN(C)C)cc1,generated,-6.7,591.6710000000002
AAGL,0,Cc1ccc(C)c(OS(=O)(=O)c2ccc(C)c(S(N)(=O)=O)c2)c1,generated,-6.7,355.43700000000007
AAJK,1,NC(=O)C(c1ccccc1)c1ccccc1OCc1ccccc1,generated,-6.7,317.388
AAAX,0,COc1ccc(Cl)cc1NC(=O)Cc1coc2c(OC)c(OC)ccc12,generated,-6.7,375.80800000000016
ABAG,0,CC(Oc1ccc(F)cc1)C(=O)N(C)Cc1cnc2nccn2c1,generated,-6.7,328.347
AAXW,0,COC(=O)c1cc(-c2cccc(O)c2)oc1-c1ccc(Cl)cc1,generated,-6.7,328.751
AALC,0,Cc1ccc(CNC(=O)NCc2cccn2C(F)F)c(N)c1,generated,-6.7,308.33200000000005
ABGB,0,CC(=O)NCCCCC(NC(=O)C(N)CC(N)=O)C(O)Cc1cccc(Cc2ccccc2)c1,generated,-6.7,468.5980000000002
AABZ,0,CC1CCCC(=NNc2ccnc(-c3ccccc3F)n2)C1,generated,-6.7,298.36500000000007
AAJL,1,O=C(CC(Cc1ccccc1)NC(=O)c1ccccc1)c1ccccc1,generated,-6.7,343.42600000000004
AAOJ,1,CCOC(=O)c1ccc(NC(=O)COc2ccc(C(F)(F)F)cc2)cc1,generated,-6.7,367.323
AAZR,0,CCCCCCCCCc1c(C)n(-c2ccccc2)c2nc3ccccc3nc12,generated,-6.7,385.5550000000001
AAOC,1,Cc1ccc(NC(=O)C(C)(C)C)cc1-c1ccc2ccccc2n1,generated,-6.7,318.42
AAMG,1,CNS(=O)(=O)c1ccc(C(=O)NCc2ccccc2C(N)=O)cc1,generated,-6.7,347.3960000000001
ABGR,0,COc1ccc(N(CC(=O)Nc2c(C)n[nH]c2C)C(C)=O)cc1,generated,-6.7,316.3610000000001
AAWC,0,O=C(NCC(c1ccccc1)c1ccccc1)N1CCCCC1,generated,-6.7,308.4250000000002
AALT,0,Cc1cc(C)c(C(=O)Nc2cccc(OCC(F)F)n2)c(C)c1,generated,-6.7,320.33900000000006
AAXH,0,CC1=CC(C(=O)Nc2ccc(C)cc2)NC(=O)N1,generated,-6.7,245.28200000000004
ABGZ,0,COc1ccc(C(Cc2cc(OC)cc(OC)c2OC)c2ccc(OC)cc2)cc1,generated,-6.7,408.49400000000014
AAKG,0,CC(C)N(Cc1cnn(C)c1)C(=O)NCc1ccc(F)c(F)c1,generated,-6.7,322.35900000000004
ABAF,0,Cc1ccccc1NC(=O)CSc1nnc(CCCC(=O)N2CCCCC2)n1N,generated,-6.7,416.55100000000033
ABFU,0,CC(C)C(C)NC(=O)Nc1nc(C2CC2)cc(C(F)(F)F)n1,generated,-6.7,316.32699999999994
AAZL,0,COC(=O)c1cc(F)ccc1OCC(=O)NCc1ccccc1,generated,-6.7,317.316
AAFY,1,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)C1CCC2(C)C3CCC(C)C3C3CCC3(C)C(C=NO)CCC12C,generated,-6.7,577.9820000000002
AAIR,1,CC(C)(C)c1ccc(NC(=O)c2ccc(CNCc3cccnc3)cc2)cc1,generated,-6.7,373.5
AAFR,1,COc1ccccc1CNc1cc(C(C)(C)C)nc(N2CCN(C(=O)C(C)(C)C)CC2)n1,generated,-6.7,439.6040000000003
AAER,0,Cc1cc(NC(=O)Nc2cccc(C#N)c2)cc(C)n1,generated,-6.7,266.30400000000003
ABSA,0,Cc1cccc(N2CCc3nc(N)nn3CCN2CC(C)O)c1,generated,-6.7,316.40900000000005
AAOV,0,CC(C)(C)OC(=O)NC1CCC(CC(=O)N=Cc2cccc(C(=N)N)c2)CC1,generated,-6.7,386.4960000000001
AAIV,1,CC(C)(C)c1ccc(-c2cc(OCc3ccccc3)c(-c3ccccc3)n2-c2ccccc2)s1,generated,-6.7,463.64600000000013
ABBS,0,Cc1cccc(C(=O)NNc2ccc(S(N)(=O)=O)cc2)c1C,generated,-6.7,319.3860000000001
ABCR,0,Cc1ccc(S(=O)(=O)NCC2CCN(C(=O)N3CC3)CC2)cc1,generated,-6.7,337.44500000000016
ABAY,0,CC(C)(CNC(=O)c1ccc(C(F)(F)F)cc1)N(CCC(N)=O)S(C)(=O)=O,generated,-6.7,409.4300000000002
ABAI,0,O=C(O)CC1CN(S(=O)(=O)c2ccc3c(c2)OCO3)CCO1,generated,-6.7,329.33000000000015
ABBE,0,Cn1c(NCCC(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc2ccccc21,generated,-6.7,430.35200000000003
ABRI,0,O=C(OCc1ccccc1)c1ccc(=O)n(Cc2ccccc2)c1,generated,-6.6,319.35999999999996
AAPU,0,Cc1ccc(C(=O)c2ccc(C)[nH]c2=O)c(C)c1,generated,-6.6,241.29
AALN,1,CC1=C(C(=O)OC(C)(C)C)C(c2ccc(Cl)cc2)N(Cc2ccccc2)C1=O,generated,-6.6,397.90200000000016
AAJJ,2,CC(C)(C)NC(=O)NC(Cc1ccccc1)C(=O)NC1CCCCC1,generated,-6.6,345.4870000000002
ABRM,0,O=C(Nc1ccncc1)c1ccc(NC2CCCCC2)nc1,generated,-6.6,296.37399999999997
AATW,0,Cc1cc(C)c(OCC(=O)NN=Cc2ccc(Cl)cc2)c(=O)[nH]1,generated,-6.6,333.77500000000003
AAKF,1,Cc1ccc(OCc2cccc(C(=O)NC(C)(C)C)c2)cc1,generated,-6.6,297.398
AAOT,1,O=C(Nc1ccccc1[N+](=O)[O-])Nc1ccccc1C(F)(F)F,generated,-6.6,325.246
AAKX,0,COc1ccc(OC)c(-c2cc(-c3ccccc3)no2)c1,generated,-6.6,281.31100000000004
AAAQ,0,Cc1ccc(-c2cc(C(=O)N3CCCC3)no2)cc1,generated,-6.6,256.30499999999995
AAQX,0,CCCCCCCCCCCCCC(=O)c1ccc(O)c(S(=O)(=O)Nc2nccs2)c1,generated,-6.6,466.6690000000001
AAUM,0,N#Cc1ccc(Cn2ccc(-c3cc(Cl)ccn3)n2)cc1,generated,-6.6,294.745
ABMY,0,Cc1cc(CN(C)C(=O)C2CCN(c3ncccn3)CC2)no1,training,-6.6,315.3770000000001
ABNC,0,Cc1cc(N2CCOCC2)c2oc(-c3ccc(Cl)cc3)cc(=O)c2c1,generated,-6.6,355.8210000000001
AANB,1,CC(C)NC(=O)c1ccc(CNC(=O)c2cccc(F)c2)cc1,generated,-6.6,314.36
ABGL,0,CN(Cc1ccc(F)cc1)C(=O)c1cccc(Cl)c1Cl,generated,-6.6,312.17100000000005
AABY,0,Cc1cc(C)c(OCc2cc(C(C)(C)C)no2)c(C)c1,generated,-6.6,273.376
AAIF,1,CC1CC(C)CN(C(=O)CC(NC(=O)OC(C)(C)C)C(=O)NC(C)(C)C)C1,generated,-6.6,383.5330000000002
AAVC,0,COC(=O)c1cc(C)ccc1NC(=O)c1cccc(F)c1,generated,-6.6,287.29
AARI,0,Cc1nn(C)c(C)c1NC(=O)c1c(O)ccc2ccccc12,generated,-6.6,295.34200000000004
AAEJ,0,CC(C)C(CNC(=O)N1CCOCC1)c1ccc2ccccc2c1,generated,-6.6,326.44
ABEY,0,CC1CCN(C(=O)CN2CCN(CC=Cc3ccccc3)CC2)CC1,generated,-6.6,341.49900000000014
AATA,0,CC(C)NC(=O)c1cn(Cc2cc(C#N)ccc2Cl)cn1,generated,-6.6,302.765
ABFB,0,O=C(Cc1ccno1)Nc1ccc2c(c1)C(=O)C(=O)N2,generated,-6.6,271.23199999999997
AANS,0,CN(CCCNc1ccnc(Nc2ccc(Cl)c(C(F)(F)F)c2)c1)C(=O)Cc1ccccc1,generated,-6.6,476.9300000000002
AACR,2,O=C(C=Cc1ccc(O)cc1O)NCCc1ccc(O)c(O)c1,generated,-6.6,315.32500000000005
AACU,2,O=C(C=Cc1ccc(O)c(O)c1)NCc1cccc(O)c1,generated,-6.6,285.299
